whc_id;nombre;pais;categoria;criterios;lat;lon;n_componentes
1;Galápagos Islands;Ecuador;natural;(vii) (viii) (ix) (x);-0.622977;-90.361243;3
2;Historic Center of Quito;Ecuador;cultural;(ii) (iv);-0.22;-78.512083;1
3;Aachen Cathedral;Germany;cultural;(i) (ii) (iv) (vi);50.77475;6.0839222222222;2
4;L'Anse aux Meadows;Canada;cultural;(vi);51.595266666667;-55.531222222222;2
8;Ichkeul National Park;Tunisia;natural;(x);37.123444;9.655444;1
9;Simien Mountains National Park;Ethiopia;natural;(vii) (x);13.183333333333;38.066666666667;1
10;Lower Valley of the Awash;Ethiopia;cultural;(ii) (iii) (iv);11.1;40.5794;1
12;Tiya archaeological site;Ethiopia;cultural;(i) (iv);8.43491667;38.61211111;1
13;Melka Kunture;Ethiopia;cultural;(iii) (iv) (v);8.7025;38.608333333333;1
15;Axum;Ethiopia;cultural;(i) (iv);14.1218;38.7315;3
17;Omo River;Ethiopia;cultural;(iii) (iv);4.4969;36.0138;3
18;Monolithic churches in Lalibela;Ethiopia;cultural;(i) (ii) (iii);12.02935;39.04042;1
19;Fasil Ghebbi;Ethiopia;cultural;(ii) (iii);12.608055555556;37.469722222222;1
20;Ancient City of Damascus;Syria;cultural;(i) (ii) (iii) (iv) (vi);33.51111222;36.30639;2
21;Ancient City of Aleppo;Syria;cultural;(iii) (iv);36.18333333;37.15;1
22;Ancient City of Bosra;Syria;cultural;(i) (iii) (vi);32.51805556;36.48166667;2
23;Palmyra;Syria;cultural;(i) (ii) (iv);34.56;38.267222;4
24;Nahanni National Park Reserve;Canada;natural;(vii) (viii);61.5971;-125.852;1
25;Djoudj National Bird Sanctuary;Senegal;natural;(vii) (x);16.358494949351;-16.274101560794;1
26;Gorée;Senegal;cultural;(vi);14.666944444444;-17.398333333333;1
27;Mesa Verde National Park;United States;cultural;(iii);37.260375;-108.494444;1
28;Yellowstone National Park;United States;natural;(vii) (viii) (ix) (x);44.6;-110.5;1
29;Kraków Old Town;Poland;cultural;(iv);50.06209;19.93688;1
30;Warsaw Old Town;Poland;cultural;(ii) (vi);52.249722222222;21.012222222222;2
31;Auschwitz I concentration camp;Poland;cultural;(vi);50.027606;19.203088;4
32;Wieliczka Salt Mine;Poland;cultural;(iv);49.983053;20.055655;6
33;Białowieża Forest;Poland;natural;(ix) (x);52.75;23.95;4
34;Fort Vredenburgh;Ghana;cultural;(vi);5.05214;-1.48391;15
35;Asante Traditional Buildings;Ghana;cultural;(v);6.40111;-1.62583;1
36;Medina of Tunis;Tunisia;cultural;(ii) (iii) (v);36.7990274;10.1700595;2
37;Byzantine basilica of Dermech;Tunisia;cultural;(ii) (iii) (vi);36.848776;10.325329;14
38;Roman amphitheatre of El Jem;Tunisia;cultural;(iv) (vi);35.29638889;10.70694444;2
39;Ngorongoro Conservation Area;Tanzania;mixto;(iv) (vii) (viii) (ix) (x);-3.21;35.46;2
42;Boyana Church;Bulgaria;cultural;(ii) (iii);42.644672222222;23.266172222222;1
43;Madara Rider;Bulgaria;cultural;(i) (iii);43.2773746;27.1188945;1
44;Thracian Tomb of Kazanlak;Bulgaria;cultural;(i) (iii) (iv);42.625555555556;25.399166666667;1
45;Rock-hewn Churches of Ivanovo;Bulgaria;cultural;(ii) (iii);43.695555555556;25.988055555556;1
55;Femundshytta;Norway;cultural;(iii) (iv) (v);62.312;11.915;3
58;Urnes Stave Church;Norway;cultural;(i) (ii) (iii);61.298055555556;7.3225;1
59;Bryggen;Norway;cultural;(iii);60.3975;5.3233333333333;1
63;Virunga National Park;Democratic Republic of the Congo;natural;(vii) (viii) (x);-0.5;29.5;1
64;Tikal National Park;Guatemala;mixto;(i) (iii) (iv) (ix) (x);17.21666667;-89.61666667;1
65;Antigua Guatemala;Guatemala;cultural;(ii) (iii) (iv);14.5575;-90.733333333333;10
71;Dinosaur Provincial Park;Canada;natural;(vii) (viii);50.7617;-111.485;1
72;Kluane National Park and Reserve;Canada;natural;(vii) (viii) (ix) (x);60.453611111111;-137.82916666667;9
75;Grand Canyon National Park;United States;natural;(vii) (viii) (ix) (x);36.0553;-112.122;1
76;Everglades National Park;United States;natural;(viii) (ix) (x);25.3125;-80.6875;1
78;Independence Hall;United States;cultural;(vi);39.948888888889;-75.15;1
79;Tombs of the Kings;Cyprus;cultural;(iii) (vi);34.77611111;32.40472222;5
80;Moidrey windmill;France;cultural;(i) (iii) (vi);48.5852;-1.5061;5
81;Notre-Dame de Chartres;France;cultural;(i) (ii) (iv);48.447777777778;1.4877777777778;2
83;Palace and Park of Versailles;France;cultural;(i) (ii) (vi);48.805;2.119444444;3
84;Vézelay Abbey;France;cultural;(i) (iv) (vi);47.466388888889;3.7483333333333;5
85;Lascaux;France;cultural;(i) (iii);45.049166666667;1.1761111111111;16
86;Memphis and its Necropolis – the Pyramid Fields from Giza to Dahshur;Egypt;cultural;(i) (iii) (vi);29.976;31.1304;3
87;Thebes;Egypt;cultural;(i) (iii) (vi);25.720555555556;32.610277777778;5
88;Abu Simbel;Egypt;cultural;(i) (iii) (vi);22.336944444444;31.625555555556;13
89;Islamic Cairo;Egypt;cultural;(i) (v) (vi);30.046;31.2627;7
90;Abu Mena;Egypt;cultural;(iv);30.84105;29.66349;1
91;Archbasilica of St. John Lateran;Italy;cultural;(i) (ii) (iii) (iv) (vi);41.885905555556;12.506155555556;17
93;Santa Maria delle Grazie;Italy;cultural;(i) (ii);45.466008;9.170408;2
94;Parco comunale delle incisioni rupestri di Luine;Italy;cultural;(iii) (vi);45.888889;10.179444;7
95;Lokrum;Croatia;cultural;(i) (iii) (iv);42.627222222222;18.119444444444;3
96;Sopoćani monastery;Serbia;cultural;(i) (iii);43.1189;20.4228;6
97;Diocletian's Palace;Croatia;cultural;(ii) (iii) (iv);43.508055555556;16.438333333333;2
98;Plitvice Lakes National Park;Croatia;natural;(vii) (viii) (ix);44.880445;15.616035;1
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;(i) (iii) (iv) (vii) (ix);41.1181;20.8133;16
100;Tara River Canyon;Montenegro;natural;(vii) (viii) (x);43.250790077625;19.008466499985;3
102;Qal'at Bani Hammad;Algeria;cultural;(iii);35.813888888889;4.7933333333333;2
111;Bale Mountains National Park;Ethiopia;natural;(vii) (x);6.75;39.75;2
113;Chogha Zanbil;Iran;cultural;(iii) (iv);32.008333333333;48.520833333333;1
114;Persepolis;Iran;cultural;(i) (iii) (vi);29.934444;52.891389;2
115;Naqsh-e Jahan Square;Iran;cultural;(i) (v) (vi);32.658222222222;51.677333333333;1
116;Djenné;Mali;cultural;(iii) (iv);13.9;-4.55;6
119;Timbuktu;Mali;cultural;(ii) (iv) (v);16.77348;-3.00742;2
120;Sagarmatha National Park;Nepal;natural;(vii);27.891069;86.693033;1
121;Pashupatinath Temple;Nepal;cultural;(iii) (iv) (vi);27.710495;85.348645;10
124;Historic Town of Ouro Preto;Brazil;cultural;(i) (iii);-20.385773366147;-43.503639899229;1
125;Natural and Culturo-Historical Region of Kotor;Montenegro;cultural;(i) (ii) (iii) (iv);42.43;18.77;1
129;Copán;Honduras;cultural;(iv) (vi);14.837963888889;-89.142441666667;1
130;Hypogeum of Ħal Saflieni;Malta;cultural;(iii);35.869558333333;14.506883333333;1
131;St. John's Co-Cathedral;Malta;cultural;(i) (vi);35.897778;14.512778;2
132;Ħaġar Qim;Malta;cultural;(iv);35.827777777778;14.442222222222;8
133;Burgess Shale;Canada;natural;(viii);51.4333;-116.467;1
134;Redwood National and State Parks;United States;natural;(vii) (ix);41.373888888889;-123.99805555556;1
135;fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo;Panama;cultural;(i) (iv);9.5538888888889;-79.655833333333;3
136;Garamba National Park;Democratic Republic of the Congo;natural;(vii) (x);4.19559;29.48093;2
137;Kahuzi-Biéga National Park;Democratic Republic of the Congo;natural;(x);-2.3148055555556;28.758666666667;1
138;Mohenjo-daro;Pakistan;cultural;(ii) (iii);27.329166666667;68.138888888889;1
139;Taxila;Pakistan;cultural;(iii) (vi);33.745833333333;72.7875;20
140;Takht-i-Bahi;Pakistan;cultural;(iv);34.320833333333;71.945833333333;3
143;Historical Monuments at Makli, Thatta;Pakistan;cultural;(iii);24.756388888889;67.898611111111;1
144;Songo Mnara;Tanzania;cultural;(iii);-9.0394227777778;39.551702222222;3
145;Los Glaciares National Park;Argentina;natural;(vii) (viii);-50.330530387333;-73.234164314729;1
147;Kakadu National Park;Australia;mixto;(i) (vi) (vii) (ix) (x);-13.005471;132.519512;7
148;Old City of Jerusalem and its Walls;Israel;cultural;(ii) (iii) (vi);31.778214;35.23191;1
149;Quiriguá;Guatemala;cultural;(i) (ii) (iv);15.269444444444;-89.040277777778;1
150;Mammoth Cave National Park;United States;natural;(vii) (viii) (x);37.186944444444;-86.101111111111;1
151;Olympic National Park;United States;natural;(vii) (ix);47.7;-123.75;3
153;Niokolo-Koba National Park;Senegal;natural;(x);13.074166666667;-12.722222222222;1
154;Great Barrier Reef;Australia;natural;(vii) (viii) (ix) (x);-16.4;145.8;1
155;Mount Nimba Strict Nature Reserve;Guinea;natural;(ix) (x);7.603;-8.391;4
156;Serengeti National Park;Tanzania;natural;(vii) (x);-2.4;34.6;1
157;Ninstints;Canada;cultural;(iii);52.098888888889;-131.2175;1
158;Head-Smashed-In Buffalo Jump;Canada;cultural;(vi);49.7494;-113.625;1
159;Darién National Park;Panama;natural;(vii) (ix) (x);7.73611111;-77.54722222;1
160;Palace of Fontainebleau;France;cultural;(ii) (vi);48.402222222222;2.7005555555556;1
161;Château de Chambord;France;cultural;(i);47.616111111111;1.5172222222222;1
162;Notre-Dame d'Amiens;France;cultural;(i) (ii);49.89457;2.3021;2
163;Triumphal Arch of Orange;France;cultural;(iii) (vi);44.142170833333;4.8048075;4
164;Arles, Roman and Romanesque Monuments;France;cultural;(ii) (iv);43.677638888889;4.6306944444444;3
165;Abbey of Fontenay;France;cultural;(iv);47.639661;4.389327;2
166;Sydney Opera House;Australia;cultural;(i);-33.857058;151.214897;1
167;Willandra Lakes Region;Australia;mixto;(iii) (viii);-33.618142;143.101406;1
168;Speyer Cathedral;Germany;cultural;(ii);49.317222;8.4425;1
169;Würzburg Residence;Germany;cultural;(i) (iv);49.79279761747;9.9388890432453;4
170;Medina of Fez;Morocco;cultural;(ii) (v);34.0625;-4.9725;3
171;Fort and Shalamar Gardens in Lahore;Pakistan;cultural;(i) (ii) (iii);31.59027778;74.30972222;3
173;Stone Town;Tanzania;cultural;(ii) (iii) (vi);-6.1649444444444;39.198788888889;1
174;Historic Centre of Florence;Italy;cultural;(i) (ii) (iii) (iv) (vi);43.77306;11.25611111;1
175;Palazzo di Seravezza;Italy;cultural;(ii) (iv) (vi);43.993818;10.231994;21
179;Tassili n'Ajjer;Algeria;mixto;(i) (iii) (vii) (viii);25.666666666667;9.0;1
180;National History Park;Haiti;cultural;(iv) (vi);19.573611111111;-72.243888888889;1
181;Tasmanian Wilderness;Australia;mixto;(iii) (iv) (vi) (vii) (viii) (ix) (x);-42.5957;146.1729;5
183;Leptis Magna;Libya;cultural;(i) (ii) (iii);32.638331884068;14.290496459099;2
184;Archaeological Site of Sabratha;Libya;cultural;(iii);32.80528;12.485;1
185;Aldabra;Seychelles;natural;(vii) (ix) (x);-9.4163888888889;46.416388888889;1
186;Lord Howe Island Group;Australia;natural;(vii) (x);-31.556175;159.079723;1
187;Hildesheim Cathedral;Germany;cultural;(i) (ii) (iii);52.148889;9.947222;4
188;M'zab;Algeria;cultural;(ii) (iii) (v);32.487222222222;3.6813888888889;22
189;Historic Centre of the Town of Olinda;Brazil;cultural;(ii) (iv);-8.01333333;-34.845;1
190;Cyrene;Libya;cultural;(ii) (iii) (vi);32.816666666667;21.85;2
191;Djemila;Algeria;cultural;(iii) (iv);36.32056;5.73667;1
192;Shibam;Yemen;cultural;(iii) (iv) (v);15.926944444444;48.626666666667;1
193;Royal Mausoleum of Mauretania;Algeria;cultural;(iii) (iv);36.574722222222;2.5533333333333;5
194;Timgad;Algeria;cultural;(ii) (iii) (iv);35.484237;6.468666;1
195;Taï National Park;Ivory Coast;natural;(vii) (x);5.75;-7.12;1
196;Río Plátano Biosphere Reserve;Honduras;natural;(vii) (viii) (ix) (x);15.6;-84.8;2
198;Cahokia;United States;cultural;(iii) (iv);38.653888888889;-90.064444444444;1
199;Selous Game Reserve;Tanzania;natural;(ix) (x);-9.0;37.4;2
200;Anuradhapura;Sri Lanka;cultural;(ii) (iii) (vi);8.335;80.410833333333;1
201;Polonnaruwa;Sri Lanka;cultural;(i) (iii) (vi);7.9333333333333;81.0;1
202;Sigiriya;Sri Lanka;cultural;(ii) (iii) (iv);7.9569444444444;80.759722222222;1
203;Salines de Salins-les-Bains;France;cultural;(i) (ii) (iv);46.937543;5.876146;4
204;Old Havana;Cuba;cultural;(iv) (v);23.135944444444;-82.358333333333;11
205;Talamanca Range-La Amistad Reserves;Costa Rica;natural;(vii) (viii) (ix) (x);9.40694444;-82.93861111;8
206;Centro Histórico de Angra do Heroísmo;Portugal;cultural;(iv) (vi);38.655;-27.22;1
208;Buddhas of Bamiyan;Afghanistan;cultural;(i) (ii) (iii) (iv) (vi);34.832041666667;67.826802777778;8
211;Minaret of Jam;Afghanistan;cultural;(ii) (iii) (iv);34.396386;64.515888;5
216;Monastery of Saint John of Rila;Bulgaria;cultural;(vi);42.133333333333;23.340277777778;8
217;Ancient City of Nessebar;Bulgaria;cultural;(iii) (iv);42.65611;27.73;1
219;Srebarna Nature Reserve;Bulgaria;natural;(x);44.111116;27.072206;2
225;Pirin National Park;Bulgaria;natural;(vii) (viii) (ix);41.672222222222;23.487777777778;2
227;Comoé National Park;Ivory Coast;natural;(ix) (x);8.8225;-3.5905555555556;2
228;Historic Centre of Avignon;France;cultural;(i) (ii) (iv);43.95277778;4.806111111;1
229;Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy;France;cultural;(i) (iv);48.69361111;6.183333333;2
230;Saint-Savin;France;cultural;(i) (iii);46.566111111111;0.86361111111111;4
231;Red Fort;India;cultural;(ii) (iii) (vi);28.655833333333;77.240277777778;1
232;Humayun's Tomb;India;cultural;(ii) (iv);28.593264;77.250602;2
233;Qutb complex;India;cultural;(iv);28.524382;77.18543;1
234;Churches and Convents of Goa;India;cultural;(ii) (iv) (vi);15.5024;73.9117;1
239;Pattadakal Group of Monuments;India;cultural;(iii) (iv);15.951333333333;75.814638888889;2
240;Javari Temple, Khajuraho;India;cultural;(i) (iii);24.849497;79.935316;16
241;Hampi;India;cultural;(i) (iii) (iv);15.334547;76.462162;2
242;Ajanta Caves;India;cultural;(i) (ii) (iii) (vi);20.55341667;75.70047222;1
243;Ellora Caves;India;cultural;(i) (iii) (vi);20.026388888889;75.179166666667;1
244;Elephanta Caves;India;cultural;(i) (iii);18.963333333333;72.931388888889;1
246;Konark Sun Temple;India;cultural;(i) (iii) (vi);19.887444;86.094596;1
247;Amber Fort;India;cultural;(ii) (iii);26.9859;75.8507;8
249;Group of monuments at Mahabalipuram;India;cultural;(i) (ii) (iii) (vi);12.616666666667;80.191666666667;4
250;Great Living Chola Temples;India;cultural;(ii) (iii);10.783055555556;79.1325;5
251;Agra Fort;India;cultural;(iii);27.179583333333;78.021297222222;1
252;Taj Mahal;India;cultural;(i);27.175;78.041944444444;1
255;Fatehpur Sikri;India;cultural;(ii) (iii) (iv);27.091111111111;77.661111111111;1
256;Wood Buffalo National Park;Canada;natural;(vii) (ix) (x);59.3833;-112.983;1
258;Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve;France;natural;(vii) (viii) (x);42.32519444;8.628833333;1
259;Great Smoky Mountains National Park;United States;natural;(vii) (viii) (ix) (x);35.611111111111;-83.425;1
260;Sangay National Park;Ecuador;natural;(vii) (viii) (ix) (x);-1.8333333333333;-78.333333333333;1
261;Vallée de Mai;Seychelles;natural;(vii) (viii) (ix) (x);-4.3291666666667;55.7375;1
262;Sanganeb Marine National Park;Sudan;natural;(vii) (ix) (x);19.733333333333;37.433333333333;4
263;Belém Tower;Portugal;cultural;(iii) (vi);38.691388888889;-9.2158333333333;3
264;Batalha Monastery;Portugal;cultural;(i) (ii);39.659166666667;-8.8261111111111;1
265;Convent of Christ;Portugal;cultural;(i) (vi);39.603636;-8.419258;1
266;Castillo San Felipe del Morro;United States;cultural;(vi);18.47111;-66.12444;9
267;Old City of Bern;Switzerland;cultural;(iii);46.948055555556;7.4502777777778;1
268;Abbey of Saint Gall;Switzerland;cultural;(ii) (iv);47.423055555556;9.3772222222222;1
269;Saint John Abbey;Switzerland;cultural;(iii);46.629166666667;10.447777777778;1
271;Wieskirche;Germany;cultural;(i) (iii);47.6806;10.900445;1
272;Marienkirche, Rathaus, Marktplatz;Germany;cultural;(iv);53.86778;10.68444;5
273;Historic centre of Cusco;Peru;cultural;(iii) (iv);-13.518333;-71.978056;5
274;Historic Sanctuary of Machu Picchu;Peru;mixto;(i) (iii) (vii) (ix);-13.11666667;-72.58333333;1
275;Nuestra Señora de Santa Ana;Argentina;cultural;(iv);-27.3906017;-55.5807445;10
276;Samarra;Iraq;cultural;(ii) (iii) (iv);34.1959;43.88568;12
277;Hatra;Iraq;cultural;(ii) (iii) (iv) (vi);35.588055555556;42.718333333333;1
278;Babylon;Iraq;cultural;(iii) (vi);32.541780555556;44.431644444444;1
280;Salonga National Park;Democratic Republic of the Congo;natural;(vii) (ix);-2.0;21.0;2
284;Chitwan National Park;Nepal;natural;(vii) (ix) (x);27.5;84.333333;1
285;Port, Fortresses and Group of Monuments, Cartagena;Colombia;cultural;(iv) (vi);10.41666667;-75.53333333;1
286;Vatican City;Vatican City;cultural;(i) (ii) (iv) (vi);41.904;12.453;1
287;Tadrart Acacus;Libya;cultural;(iii);24.833429166667;10.333319444444;1
288;Augustusburg and Falkenlust Palaces;Germany;cultural;(ii) (iv);50.8275;6.9080555555556;1
289;Lake Malawi National Park;Malawi;natural;(vii) (ix) (x);-14.033333333333;34.883333333333;1
291;Nuestra Señora de Santa Ana;Argentina;cultural;;-27.3906017;-55.5807445;4
292;Cologne Cathedral;Germany;cultural;(i) (ii) (iv);50.941388888889;6.9583333333333;1
293;Anjar;Lebanon;cultural;(iii) (iv);33.725833333333;35.929722222222;1
294;Baalbek;Lebanon;cultural;(i) (iv);34.015363;36.200556;2
295;Byblos;Lebanon;cultural;(iii) (iv) (vi);34.119501;35.646846;2
299;Tyre;Lebanon;cultural;(iii) (vi);33.273713;35.194938;2
300;Old Quebec;Canada;cultural;(iv) (vi);46.809444444444;-71.210555555556;1
302;Mana Pools National Park, Sapi and Chewore Safari Areas;Zimbabwe;natural;(vii) (ix) (x);-15.81944444;29.40805556;1
303;Iguazú National Park World Heritage Site;Argentina;natural;(vii) (x);-25.666666666667;-54.4;1
304;Canadian Rocky Mountain Parks World Heritage Site;Canada;natural;(vii) (viii);51.424722222222;-116.47972222222;2
306;Matobo Hills;Zimbabwe;cultural;(iii) (v) (vi);-20.5;28.5;2
307;Liberty Island;United States;cultural;(i) (vi);40.69;-74.045;1
308;Yosemite National Park;United States;natural;(vii) (viii);37.7425;-119.5375;1
309;Historic Centre of Salvador da Bahia;Brazil;cultural;(iv) (vi);-12.9667;-38.5;1
310;Cave of Altamira;Spain;cultural;(i) (iii);43.376944444444;-4.11975;23
311;Old Town of Segovia and its Aqueduct;Spain;cultural;(i) (iii) (iv);40.94847222;-4.11675;2
312;La Foncalada;Spain;cultural;(i) (ii) (iv);43.36530556;-5.84605556;7
313;historic centre of Córdoba;Spain;cultural;(i) (ii) (iii) (iv);37.879194444444;-4.7797222222222;1
314;Albaicín;Spain;cultural;(i) (ii) (iii) (iv);37.1817;-3.5983;3
316;Burgos Cathedral;Spain;cultural;(ii) (iv) (vi);42.340805555556;-3.7044722222222;1
318;Casita del Infante;Spain;cultural;(i) (ii) (vi);40.585312;-4.158063;3
320;Casa Milà;Spain;cultural;(i) (ii) (iv);41.395277777778;2.1616666666667;9
321;Mosque City of Bagerhat;Bangladesh;cultural;(iv);22.66097;89.75855;1
322;;Bangladesh;cultural;(i) (ii) (vi);25.03111111;88.97694444;1
323;Royal Palaces of Abomey;Benin;cultural;(iii) (iv);7.18556;1.98806;6
326;Petra;Jordan;cultural;(i) (iii) (iv);30.328888888889;35.440277777778;2
327;Qasr Amra;Jordan;cultural;(i) (iii) (iv);31.80175;36.587305555556;1
330;Chavin de Huantar;Peru;cultural;(iii);-9.592775;-77.178452777778;1
331;Menara gardens;Morocco;cultural;(i) (ii) (iv) (v);31.616703;-8.024237;3
332;Kerkouane;Tunisia;cultural;(iii);36.946388888889;11.099166666667;4
333;Huascarán National Park;Peru;natural;(vii) (viii);-9.4;-77.4;1
334;Sanctuary of Bom Jesus de Matosinhos;Brazil;cultural;(i) (iv);-20.507777777778;-43.860694444444;1
335;Valley of Flowers National Park;India;natural;(vii) (x);30.73;79.6175;4
337;Kaziranga National Park;India;natural;(ix) (x);26.666666666667;93.35;1
338;Manas National Park;India;natural;(vii) (ix) (x);26.716666666667;90.933333333333;1
340;Kevladev National Park;India;natural;(x);27.166667;77.516667;1
344;Pont du Gard;France;cultural;(i) (iii) (iv);43.9473;4.5355;2
345;Cité de Carcassonne;France;cultural;(ii) (iv);43.206439;2.363788;2
347;old town of Santiago de Compostela;Spain;cultural;(i) (ii) (vi);42.88076;-8.54468;1
348;Royal Monastery of St. Thomas;Spain;cultural;(iii) (iv);40.650261111111;-4.68885;12
351;Asinou - Panagia Phorbiotissa;Cyprus;cultural;(ii) (iii) (iv);35.0463;32.9725;11
352;Rock carvings at Alta;Norway;cultural;(iii);69.946944444444;23.187777777778;7
353;Pueblo Pintado;United States;cultural;(iii);35.943333333333;-107.62888888889;11
354;Waterton-Glacier International Peace Park;Canada;natural;(vii) (ix);48.996055555556;-113.90416666667;2
355;Iguaçu National Park;Brazil;natural;(vii) (x);-25.5;-53.8;2
356;Historic Areas of Istanbul;Turkey;cultural;(i) (ii) (iii) (iv);41.00847;28.97993;3
357;Göreme National Park;Turkey;mixto;(i) (iii) (v) (vii);38.652777777778;34.863055555556;8
358;Divriği Great Mosque and Hospital;Turkey;cultural;(i) (iv);39.371222222222;38.121583333333;1
359;Thracian Tomb of Sveshtari;Bulgaria;cultural;(i) (iii);43.744964;26.7663;1
361;Centro Histórico de Évora;Portugal;cultural;(ii) (iv);38.57305556;-7.90777778;1
362;Ghadames;Libya;cultural;(v);30.133333333333;9.5;2
364;Great Zimbabwe;Zimbabwe;cultural;(i) (iii) (vi);-20.27;30.933;1
365;Khami;Zimbabwe;cultural;(iii) (iv);-20.143291666667;28.423436111111;1
366;Chan Chan;Peru;cultural;(i) (iii);-8.1105555555556;-79.075;1
367;Igel Column;Germany;cultural;(i) (iii) (iv) (vi);49.7092;6.54944;11
368;Willi Willi National Park;Australia;natural;(viii) (ix) (x);-31.073333333333;152.3983333;46
369;Giant's Causeway;United Kingdom;natural;(vii) (viii);55.240833333333;-6.5116666666667;1
370;Durham Castle and Cathedral;United Kingdom;cultural;(ii) (iv) (vi);54.77472222;-1.576111111;3
371;Ironbridge Gorge;United Kingdom;cultural;(i) (ii) (iv) (vi);52.626388888889;-2.4727777777778;1
372;Studley Royal Park;United Kingdom;cultural;(i) (iv);54.116111111111;-1.5730555555556;3
373;Stonehenge and Associated Monuments;United Kingdom;cultural;(i) (ii) (iii);51.17886;-1.82544;4
374;Harlech Castle;United Kingdom;cultural;(i) (iii) (iv);52.860004;-4.1091644;5
377;Hattusa;Turkey;cultural;(i) (ii) (iii) (iv);40.019722222222;34.615277777778;5
378;Collegiate church of Santa María;Spain;cultural;(iv);41.354056;-1.645056;13
379;Historic City of Toledo;Spain;cultural;(i) (ii) (iii) (iv);39.856901;-4.024613;1
380;Garajonay National Park;Spain;natural;(vii) (ix);28.12625;-17.23722222;1
381;Church of Sancti Spiritus;Spain;cultural;(i) (ii) (iv);40.965354;-5.659242;9
383;Seville Cathedral;Spain;cultural;(i) (ii) (iii) (vi);37.385742159631;-5.9930955622969;6
384;old town of Cáceres;Spain;cultural;(iii) (iv);39.47416667;-6.37;1
385;Old Sana'a;Yemen;cultural;(iv) (v) (vi);15.35555556;44.20805556;2
387;St Kilda;United Kingdom;mixto;(iii) (v) (vii) (ix) (x);57.815;-8.5875;1
389;Studenica monastery;Serbia;cultural;(i) (ii) (iv) (vi);43.486722222222;20.531638888889;1
390;Škocjan Caves;Slovenia;natural;(vii) (viii);45.665;13.99472;1
392;Temple of Apollo Epicurius in Bassae;Greece;cultural;(i) (ii) (iii);37.429655;21.900387;1
393;archaeological Site of Delphi;Greece;cultural;(i) (ii) (iii) (iv) (vi);38.482015;22.500215;1
394;Venice and its Lagoon;Italy;cultural;(i) (ii) (iii) (iv) (v) (vi);45.43333333;12.31666667;3
395;Piazza del Duomo, Pisa;Italy;cultural;(i) (ii) (iv) (vi);43.723428;10.394778;1
398;Castel del Monte;Italy;cultural;(i) (ii) (iii);41.0847535;16.2709346;1
