whc_id;nombre;pais;categoria;lat;lon
943;Belfry of Douai;France;cultural;50.367961;3.080644
868;Hôpital des pèlerins de Pons;France;cultural;45.569694444444;-0.55166944444444
943;Belfry of Bergues;France;cultural;50.9667;2.43333
943;Belfry of Hesdin;France;cultural;50.372981;2.036339
943;Belfry of Loos;France;cultural;50.61507;3.01478
868;Church Saint-Hilaire le Grand;France;cultural;46.577222222222;0.33277777777778
943;Belfry of Dunkirk;France;cultural;51.035612;2.37619
179;Tassili n'Ajjer;Algeria;mixto;25.666666666667;9.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Czech Republic;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Czech Republic;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Czech Republic;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Czech Republic;natural;49.0;15.0
132;Ħaġar Qim;Malta;cultural;35.827777777778;14.442222222222
1162;Vredefort crater;South Africa;natural;-26.816666666667;27.416666666667
1162;Vredefort crater;South Africa;natural;-27.0;27.5
372;Studley Royal Park;United Kingdom;cultural;54.116111111111;-1.5730555555556
437;Mount Tai;People's Republic of China;mixto;36.266666666667;117.1
1305;Shaolin Monastery;People's Republic of China;cultural;34.50709;112.93569
1442;Bingling Temple;People's Republic of China;cultural;35.80551;103.044378
1003;Longmen Grottoes;People's Republic of China;cultural;34.555555555556;112.46972222222
147;Kakadu National Park;Australia;mixto;-13.005471;132.519512
1273;Church of the Transfer of the Relics of St. Nicholas (Ruská Bystrá);Slovakia;cultural;48.856819444444;22.296761111111
1273;Temple of St. Michael Archangel;Slovakia;cultural;49.328333333333;21.626388888889
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovakia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovakia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovakia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovakia;natural;49.0;15.0
1000;Rocas Atoll;Brazil;natural;-3.8663888888889;-33.801944444444
606;Serra da Capivara National Park;Brazil;cultural;-8.6667;-42.55
1035;Cerrado;Brazil;natural;-14.005693888889;-47.684611111111
1504;Mramorje;Serbia;cultural;43.95043615;19.42748429
1306;Australian Convict Sites;Australia;cultural;-33.37833333;150.9944444
255;Fatehpur Sikri;India;cultural;27.091111111111;77.661111111111
524;Sanchi;India;cultural;23.47944444;77.73972222
242;Ajanta Caves;India;cultural;20.55341667;75.70047222
243;Ellora Caves;India;cultural;20.026388888889;75.179166666667
232;Humayun's Tomb;India;cultural;28.593264;77.250602
232;Humayun's Tomb;India;cultural;28.593264;77.250602
337;Kaziranga National Park;India;natural;26.666666666667;93.35
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Romania;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Romania;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Romania;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Romania;natural;49.0;15.0
219;Srebarna Nature Reserve;Bulgaria;natural;44.111116;27.072206
219;Srebarna Nature Reserve;Bulgaria;natural;44.111116;27.072206
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bulgaria;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bulgaria;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bulgaria;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bulgaria;natural;49.0;15.0
402;Manu National Park;Peru;natural;-12.14;-71.66
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovenia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovenia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovenia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Slovenia;natural;49.0;15.0
925;Bhimbetka rock shelters;India;cultural;22.93863333;77.61438056
1017;Central Suriname Nature Reserve;Suriname;natural;4.0;-56.5
421;Tongariro National Park;New Zealand;mixto;-39.2;175.583333
421;Tongariro National Park;New Zealand;mixto;-39.2;175.583333
877;Auckland Islands;New Zealand;natural;-50.7;166.1
634;Church of the Ascension, Kolomenskoye;Russia;cultural;55.667222222222;37.670833333333
1097;Novodevichy Convent;Russia;cultural;55.725972222222;37.556583333333
1234;Putorana Plateau;Russia;natural;69.0;93.0
1299;Lena Pillars;Russia;natural;61.106944444444;127.36166666667
1299;Lena Pillars;Russia;natural;61.106944444444;127.36166666667
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;North Macedonia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;North Macedonia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;North Macedonia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;North Macedonia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Albania;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Albania;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Albania;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Albania;natural;49.0;15.0
1455;Susa;Iran;cultural;32.189444444444;48.256111111111
1455;Susa;Iran;cultural;32.18922;48.257785
711;Los Katíos National Park;Colombia;natural;7.8;-77.15
743;Tierradentro;Colombia;cultural;2.583;-76.033
1563;Al-Ahsa Oasis;Saudi Arabia;cultural;25.429444;49.621944
910;Brimstone Hill Fortress National Park;Saint Kitts and Nevis;cultural;17.347;-62.836
910;Brimstone Hill Fortress National Park;Saint Kitts and Nevis;cultural;17.34744;-62.83575
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Croatia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Croatia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Croatia;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Croatia;natural;49.0;15.0
149;Quiriguá;Guatemala;cultural;15.269444444444;-89.040277777778
1263;Abd al Kuri;Yemen;natural;12.183333333333;52.233333333333
604;Zverin Monastery;Russia;cultural;58.535961111111;31.276130555556
765;Nalychevo Nature Park;Russia;natural;53.5;158.83333333333
540;Znamenka Palace;Russia;cultural;59.87688333;29.96450556
719;Pechora-Ilych Nature Reserve;Russia;natural;61.48;56.79
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bosnia and Herzegovina;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bosnia and Herzegovina;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bosnia and Herzegovina;natural;49.0;15.0
1133;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Bosnia and Herzegovina;natural;49.0;15.0
764;Great Blue Hole;Belize;natural;17.31556;-87.53444
648;Jesús de Tavarangüé;Paraguay;cultural;-27.056;-55.753
121;Pashupatinath Temple;Nepal;cultural;27.710495;85.348645
1040;Masada;Israel;cultural;31.315555555556;35.353888888889
1130;Assur;Iraq;cultural;35.456666666667;43.2625
1437;Citadel of Erbil;Iraq;cultural;36.191;44.009
1108;Tel Megiddo;Israel;cultural;32.585277777778;35.184444444444
1239;Weiße Stadt;Germany;cultural;52.56916667;13.35277778
1363;Rose Island;Germany;cultural;47.941554206581;11.308772468044
1379;Margravial Opera House;Germany;cultural;49.944344697677;11.578663620864
367;Roman Monuments, Cathedral of St. Peter and Church of Our Lady in Trier UNESCO World Heritage Site;Germany;cultural;49.75;6.63306
367;Roman Bridge;Germany;cultural;49.751887;6.626561
367;Roman Bridge;Germany;cultural;49.751667;6.626111
1348;Bara;Syria;cultural;35.68333333;36.53333333
192;Shibam;Yemen;cultural;15.926944444444;48.626666666667
389;Studenica monastery;Serbia;cultural;43.486722222222;20.531638888889
1110;A-Ma Temple;People's Republic of China;cultural;22.186111;113.531139
1110;Sam Kai Vui Kun;People's Republic of China;cultural;22.194;113.53941
590;Khao Yai National Park;Thailand;natural;14.35;101.44
405;Sinharaja Forest Reserve;Sri Lanka;natural;6.24;80.28
479;Luang Prabang;Laos;cultural;19.89;102.13472222222
479;Luang Prabang;Laos;cultural;19.89;102.13472222222
949;Mỹ Sơn;Vietnam;cultural;15.76324;108.124446
577;Heard Island and McDonald Islands;Australia;natural;-53.093527777778;73.517
630;K'gari;Australia;natural;-25.24;153.15
181;Tasmanian Wilderness;Australia;mixto;-42.5957;146.1729
181;Tasmanian Wilderness;Australia;mixto;-42.5957;146.1729
181;Tasmanian Wilderness;Australia;mixto;-42.5957;146.1729
181;Tasmanian Wilderness;Australia;mixto;-42.5957;146.1729
181;Tasmanian Wilderness;Australia;mixto;-42.5957;146.1729
294;Baalbek;Lebanon;cultural;34.015363;36.200556
294;Baalbek;Lebanon;cultural;34.006111111111;36.208611111111
450;Kandy;Sri Lanka;cultural;7.2930555555556;80.635
1605;Jaipur;India;cultural;26.915;75.82
322;;Bangladesh;cultural;25.03111111;88.97694444
886;Merv;Turkmenistan;cultural;37.662777777778;62.1925
999;;Paraguay;natural;-17.4;-57.5
1358;Citadel of the Hồ Dynasty;Vietnam;cultural;20.078055555556;105.60472222222
672;Ha Long Bay;Vietnam;natural;20.9;107.2
672;Ha Long Bay;Vietnam;natural;20.9;107.2
1328;Imperial Citadel of Thang Long;Vietnam;cultural;21.0325;105.83972
1339;Bikini Atoll;Marshall Islands;cultural;11.6;165.4
1208;Bam;Iran;cultural;29.106111111111;58.356944444444
1208;Bam;Iran;cultural;29.106111111111;58.356944444444
1568;Sarvestan Palace;Iran;cultural;29.195556;53.230833
1077;Takht-e Soleyman;Iran;cultural;36.604722222222;47.234166666667
1372;Eram Garden;Iran;cultural;29.635833333333;52.525555555556
114;Persepolis;Iran;cultural;29.934444;52.891389
114;Persepolis;Iran;cultural;29.935;52.89
1078;Jewish Quarter of Třebíč;Czech Republic;cultural;49.216778;15.873361
527;Kyiv Pechersk Lavra;Ukraine;cultural;50.432222222222;30.562222222222
527;Kyiv Pechersk Lavra;Ukraine;cultural;50.434148;30.558323
1363;Pestenacker;Germany;cultural;48.1455;10.9485
1631;Römische Kalkbrennerei Iversheim;Germany;cultural;50.5881;6.77399
1363;Schreckensee;Germany;cultural;47.88916667;9.56444444
783;Luther Memorials in Eisleben and Wittenberg;Germany;cultural;51.864722222222;12.652777777778
1133;Serrahn Hills;Germany;natural;53.3401;13.1975
136;Garamba National Park;Democratic Republic of the Congo;natural;4.19559;29.48093
136;Garamba National Park;Democratic Republic of the Congo;natural;4.0;29.25
280;Salonga National Park;Democratic Republic of the Congo;natural;-2.0;21.0
280;Salonga National Park;Democratic Republic of the Congo;natural;-1.76516;21.49723
999;;Bolivia;natural;-17.4;-57.5
287;Tadrart Acacus;Libya;cultural;24.833429166667;10.333319444444
444;Aït Benhaddou;Morocco;cultural;31.05;-7.1333333333333
836;Volubilis;Morocco;cultural;34.0725;-5.5548
836;Volubilis;Morocco;cultural;34.071111111111;-5.5536111111111
836;Volubilis;Morocco;cultural;34.071111111111;-5.5536111111111
836;Volubilis;Morocco;cultural;34.0725;-5.5548
195;Taï National Park;Ivory Coast;natural;5.75;-7.12
985;Sehlabathebe National Park;Lesotho;mixto;-29.9;29.11666667
95;Lokrum;Croatia;cultural;42.627222222222;18.119444444444
132;Ġgantija;Malta;cultural;36.047265;14.269095
1549;Shaki;Azerbaijan;cultural;41.191944444444;47.170555555556
42;Boyana Church;Bulgaria;cultural;42.644672222222;23.266172222222
211;Minaret of Jam;Afghanistan;cultural;34.396386;64.515888
1042;Acre;Israel;cultural;32.926111111111;35.083888888889
599;Island of Mozambique;Mozambique;cultural;-15.036666666667;40.732777777778
1022;Kasubi Tombs;Uganda;cultural;0.32916666666667;32.553333333333
447;Uluṟu-Kata Tjuṯa National Park;Australia;mixto;-25.322076;130.985732
1577;Budj Bim;Australia;cultural;-38.0667;141.917
901;Litomyšl Chateau;Czech Republic;cultural;49.873437833333;16.312648833333
732;Church of the Assumption of Our Lady and Saint John the Baptist;Czech Republic;cultural;49.95984;15.28988
616;Průhonice Castle park;Czech Republic;cultural;49.9994;14.5569
1336;Musawarat;Sudan;cultural;16.41583333;33.32361111
364;Great Zimbabwe;Zimbabwe;cultural;-20.27;30.933
183;Leptis Magna;Libya;cultural;32.638331884068;14.290496459099
183;Leptis Magna;Libya;cultural;32.636748;14.2922
362;Ghadames;Libya;cultural;30.133333333333;9.5
836;Volubilis;Roman Empire;cultural;34.0725;-5.5548
836;Volubilis;Roman Empire;cultural;34.071111111111;-5.5536111111111
836;Volubilis;Roman Empire;cultural;34.071111111111;-5.5536111111111
836;Volubilis;Roman Empire;cultural;34.0725;-5.5548
499;Kairouan;Tunisia;cultural;35.683333333333;10.1
499;Kairouan;Tunisia;cultural;35.683333333333;10.1
1640;Djerba;Tunisia;cultural;33.7837;10.8833
937;Valdes Peninsula;Argentina;natural;-42.5;-63.933333
145;Los Glaciares National Park;Argentina;natural;-50.330530387333;-73.234164314729
936;Cueva de las Manos;Argentina;cultural;-47.15;-70.666666666667
648;Jesús de Tavarangüé;Portuguese Empire;cultural;-27.056;-55.753
1010;Land of Frankincense;Oman;cultural;18.253333333333;53.647591666667
902;Church on the Hill;Romania;cultural;46.21764;24.7906
1263;Socotra;Yemen;natural;12.51;53.92
1700;Sirwah;Yemen;cultural;15.451778;45.018117
611;Zabid;Yemen;cultural;14.202174387164;43.318330547497
611;Zabid;Yemen;cultural;14.2;43.316666666667
1142;Nakahechi;Japan;cultural;33.7758;135.5036
1632;Futatsumori Site;Japan;cultural;40.748055555556;141.23
1593;Magodayūyama Kofun;Japan;cultural;34.56;135.485
1433;Church of the Nativity;Palestine;cultural;31.704305555556;35.207583333333
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;40.900702777778;20.664016666667
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;40.900702777778;20.664016666667
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;40.900702777778;20.664016666667
99;Natural and Cultural Heritage of the Ohrid region;North Macedonia;mixto;40.900702777778;20.664016666667
1631;Castra Novaesium;Ancient Rome;cultural;51.1839;6.72194
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;40.900702777778;20.664016666667
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;40.900702777778;20.664016666667
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;41.1181;20.8133
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;40.900702777778;20.664016666667
99;Natural and Cultural Heritage of the Ohrid region;Albania;mixto;40.900702777778;20.664016666667
140;Takht-i-Bahi;Pakistan;cultural;34.320833333333;71.945833333333
586;Rohtas Fort;Pakistan;cultural;32.965277777778;73.576416666667
171;Fort and Shalamar Gardens in Lahore;Pakistan;cultural;31.59027778;74.30972222
139;Taxila;Pakistan;cultural;33.745833333333;72.7875
139;Taxila;Pakistan;cultural;33.745685;72.815207
